pop	num_min_alleles	count	proj_prop	proj	maf	mgc	hwe	min_ind	min_loci	LD
B	24	3014.92153541491	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	25	2989.418163102	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	26	2970.25943520944	0.9	54	0	1	0.01	0.7	0.7	FALSE
B	27	2963.32298562299	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	1	35051.509065923	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	2	26909.8723008814	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	3	21330.8724922023	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	4	14786.1226382893	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	5	11547.597885428	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	6	9599.77830811557	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	7	8316.0503346696	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	8	7432.55457296758	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	9	6800.1170556342	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	10	6330.17523481365	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	11	5979.9729745852	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	12	5727.76602961271	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	13	5552.65285620471	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	14	5434.02933815585	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	15	5361.61698851133	0.5	30	0	1	0.01	0.7	0.7	FALSE
C	1	27173.4576631795	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	2	20805.4846854581	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	3	20889.7938672486	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	4	14268.2212031564	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	5	11036.0112046561	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	6	9103.18905172368	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	7	7806.35539111759	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	8	6853.94922155336	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	9	6150.47633729259	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	10	5630.82325634449	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	11	5237.13524792566	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	12	4925.09949679794	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	13	4662.44752770557	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	14	4437.55387150061	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	15	4255.41322588837	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	16	4122.15868534833	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	17	4031.14687280274	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	18	3964.720309992	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	19	3906.8351919774	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	20	3853.94149147663	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	21	3814.71773131206	0.7	42	0	1	0.01	0.7	0.7	FALSE
C	1	22769.8458283879	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	2	14875.0278053652	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	3	20700.9849517396	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	4	13974.9627693076	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	5	10757.9875842211	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	6	8767.16262493786	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	7	7529.43694780782	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	8	6642.06827416174	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	9	5874.74785525986	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	10	5330.86856776506	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	11	4873.88869539823	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	12	4526.85502632077	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	13	4265.4893304468	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	14	4040.33164731991	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	15	3872.5877917521	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	16	3718.58147669837	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	17	3555.41565406662	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	18	3401.00271581184	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	19	3285.34887056231	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	20	3203.43902935178	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	21	3151.17621623684	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	22	3122.44803209329	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	23	3103.99373993536	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	24	3075.51469407265	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	25	3020.60388931248	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	26	2968.24759001811	0.9	54	0	1	0.01	0.7	0.7	FALSE
C	27	2947.92223432255	0.9	54	0	1	0.01	0.7	0.7	FALSE
