pop	num_min_alleles	count	proj_prop	proj	maf	mgc	hwe	min_ind	min_loci	LD
B	11	5273.48135719729	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	12	4952.60201634877	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	13	4669.34618490897	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	14	4429.5186153585	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	15	4241.63084549282	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	16	4102.52135082131	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	17	4001.05621538957	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	18	3926.88574242294	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	19	3875.50392175777	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	20	3845.66119827435	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	21	3833.09956519456	0.7	42	0	1	0.001	0.7	0.7	FALSE
B	1	20070.9396345954	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	2	16368.4378813556	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	3	20769.8180292134	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	4	14032.6810966199	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	5	10654.1826841394	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	6	8724.39539710118	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	7	7446.97835256579	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	8	6594.99757893368	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	9	5914.89269700805	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	10	5345.85650305408	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	11	4863.08774427303	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	12	4530.5991041446	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	13	4302.35796568591	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	14	4110.11872027036	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	15	3910.32061377182	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	16	3710.26472173786	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	17	3529.58363975532	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	18	3395.09125824546	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	19	3281.74257819894	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	20	3196.18512771496	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	21	3145.54373544133	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	22	3099.03336658409	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	23	3046.7780865279	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	24	3009.96906862545	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	25	2989.62041009213	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	26	2982.99955840409	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	27	2994.46850562485	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	1	32465.838670543	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	2	27851.8328829291	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	3	21518.8737787648	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	4	14906.0451089312	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	5	11615.6358179423	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	6	9636.5328554908	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	7	8344.12048837764	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	8	7469.47283871627	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	9	6845.05522255681	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	10	6373.20641135456	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	11	6006.03232653198	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	12	5722.62467526261	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	13	5511.11284879745	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	14	5362.54577536839	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	15	5272.80720586014	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	1	24236.5289571678	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	2	21975.6994927429	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	3	21068.4565448909	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	4	14412.5818928888	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	5	11118.4393960826	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	6	9188.36014639988	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	7	7836.15513249629	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	8	6860.42379727727	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	9	6163.07140984895	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	10	5652.29583749948	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	11	5264.49425281576	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	12	4960.71764391658	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	13	4705.01189652371	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	14	4481.20243148422	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	15	4291.94554503052	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	16	4138.71925476287	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	17	4016.68475309154	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	18	3919.68458531493	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	19	3842.45595473688	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	20	3782.63465868061	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	21	3742.98753626736	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	1	19510.8122560616	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	2	16289.7418102774	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	3	20822.3514399408	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	4	14214.2191662374	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	5	10737.2992837985	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	6	8897.67803445671	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	7	7636.35981420274	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	8	6674.09493251375	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	9	5865.12994805089	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	10	5307.88698476283	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	11	4910.7209351416	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	12	4548.12677372497	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	13	4253.19357123044	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	14	4067.65718430408	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	15	3914.47262568222	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	16	3748.9589482717	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	17	3581.90561261158	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	18	3442.66735599342	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	19	3333.74340743977	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	20	3246.43351835046	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	21	3162.09998839508	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	22	3089.04292819199	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	23	3044.85296339516	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	24	3008.41393092732	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	25	2960.87207756244	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	26	2915.97367873761	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	27	2893.64404520569	0.9	54	0	1	0.001	0.7	0.7	FALSE
