pop	num_min_alleles	count	proj_prop	proj	maf	mgc	hwe	min_ind	min_loci	LD
B	4	14130.3674889995	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	5	10739.3391943246	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	6	8771.36282078766	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	7	7540.72444078178	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	8	6568.60307846966	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	9	5855.71538529045	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	10	5356.15512884926	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	11	4962.45917418274	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	12	4612.59993508328	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	13	4311.96625435961	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	14	4079.71086342512	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	15	3889.98988176275	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	16	3724.86945673029	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	17	3577.16799273968	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	18	3450.97456792235	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	19	3338.0200774968	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	20	3234.91056454705	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	21	3152.31337461817	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	22	3097.57833403164	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	23	3066.31890775103	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	24	3045.31053027068	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	25	3022.59314046092	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	26	3002.89090421722	0.9	54	0	1	0.001	0.7	0.7	FALSE
B	27	2992.04873721306	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	1	35069.4664610843	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	2	26934.5140892213	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	3	21364.8725353068	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	4	14825.4969253058	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	5	11590.0559372473	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	6	9643.39837886477	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	7	8359.04357889631	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	8	7474.0259283559	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	9	6840.99823875039	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	10	6371.42354686107	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	11	6022.12924665239	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	12	5771.41270178512	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	13	5598.2467080103	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	14	5481.52064504292	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	15	5410.43743561126	0.5	30	0	1	0.001	0.7	0.7	FALSE
C	1	27185.4324186585	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	2	20818.7041329212	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	3	20910.3784127028	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	4	14292.5110884198	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	5	11065.1834572429	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	6	9131.72259379954	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	7	7837.70420047936	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	8	6888.38438319324	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	9	6182.40674661383	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	10	5660.05264971573	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	11	5265.89107484451	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	12	4954.32088107523	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	13	4692.12789773988	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	14	4467.19108471881	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	15	4284.88029387978	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	16	4152.28039657094	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	17	4062.87567205322	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	18	3998.13633003308	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	19	3941.38248936659	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	20	3889.30244693796	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	21	3850.83088266612	0.7	42	0	1	0.001	0.7	0.7	FALSE
C	1	22779.3943709894	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	2	14881.9358774556	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	3	20717.1892558824	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	4	13986.301885868	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	5	10780.5323945493	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	6	8796.32714305533	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	7	7541.8863282591	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	8	6662.35648110384	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	9	5908.48168205629	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	10	5361.55001400195	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	11	4894.81485852268	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	12	4550.97894912656	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	13	4287.31649463271	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	14	4060.82730432678	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	15	3896.03964095031	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	16	3742.5260887998	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	17	3579.80101508353	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	18	3424.8598465245	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	19	3306.52506584569	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	20	3223.86731362711	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	21	3174.29080464454	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	22	3149.9149127533	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	23	3132.62645427261	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	24	3101.84772904039	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	25	3046.28671093271	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	26	2995.94851951096	0.9	54	0	1	0.001	0.7	0.7	FALSE
C	27	2977.46905476349	0.9	54	0	1	0.001	0.7	0.7	FALSE
