pop	num_min_alleles	count	proj_prop	proj	maf	mgc	hwe	min_ind	min_loci	LD
B	18	3395.5877257172	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	19	3282.60548361614	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	20	3197.54680841637	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	21	3147.22939116184	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	22	3100.52260672658	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	23	3048.03182792938	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	24	3011.38594243422	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	25	2991.15765066846	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	26	2984.27985009554	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	27	2995.39320469919	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	1	32468.9028663579	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	2	27856.7875670774	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	3	21524.5297381151	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	4	14910.6182610848	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	5	11619.1871766038	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	6	9640.22354448339	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	7	8347.85287617404	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	8	7472.71985817229	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	9	6847.67246914438	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	10	6375.48030283798	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	11	6008.40680881145	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	12	5725.30158325672	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	13	5513.90490096819	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	14	5365.11477185354	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	15	5275.01550456487	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	1	24238.3260946273	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	2	21978.6113259915	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	3	21072.612088258	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	4	14417.8045538423	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	5	11121.6680137952	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	6	9190.14216263463	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	7	7838.64239147473	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	8	6863.3729126666	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	9	6166.20663930635	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	10	5655.21747980318	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	11	5266.92306229274	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	12	4962.51447250502	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	13	4706.24147353887	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	14	4482.28742074303	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	15	4293.4028361912	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	16	4140.77698124704	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	17	4019.16854375351	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	18	3922.18261649561	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	19	3844.58384309948	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	20	3784.22840275025	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	21	3744.14288271196	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	1	19512.022207152	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	2	16291.7943499937	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	3	20824.1019788125	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	4	14218.7236914178	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	5	10743.8339690185	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	6	8898.05099984532	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	7	7637.62466715255	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	8	6675.89459598357	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	9	5866.67397981353	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	10	5310.79610397578	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	11	4913.5493792328	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	12	4550.27897377507	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	13	4255.69122682472	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	14	4069.93389998281	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	15	3916.12473798439	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	16	3749.6231931781	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	17	3581.99993088828	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	18	3443.02895929369	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	19	3334.64063166499	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	20	3248.06922550528	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	21	3164.42059765293	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	22	3091.60765314528	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	23	3047.19296506503	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	24	3010.3497218152	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	25	2962.211914263	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	26	2916.70735736327	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	27	2894.1511347709	0.9	54	0	1	0.0001	0.7	0.7	FALSE
