comparison	chr	position	fst	nk	maf	mgc	hwe	min_ind	min_loci	LD
B~C	1	28100	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	28100	0.0400745573159366	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	28400	0.0400745573159366	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	29800	-0.000228362639872106	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	31100	0.0804597701149425	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	31400	-0.0109717868338558	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	32299	0.491954022988506	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	32500	0.0151157298063297	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	33700	0.0517241379310345	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	34400	0.0229885057471264	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	35500	0.0229885057471264	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	36000	0.0183591897567915	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	36700	-0.0166468489892985	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	36800	0.0590751136059877	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	37300	-0.0129310344827586	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	38000	0.114224137931034	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	38500	0.0253741054001301	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	38700	0.0804597701149425	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	39500	0.0344827586206897	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	40100	-0.00365380223795386	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	40300	0.373195175811109	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	40700	0.244582254327382	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	41399	0.0164862824062421	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	42900	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	43200	0.0389095992544269	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	43300	-0.0109717868338558	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	45900	0.260941644562334	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	46400	0.0398093636108775	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	46700	0.0398093636108775	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	46800	0.244582254327382	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	46900	0.00808854831843336	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	47900	0.00808854831843336	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	47999	0.267029880545498	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	48800	0.0733675715333823	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	49100	-0.0129310344827586	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	51200	0.131508744195238	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	51200	0.00808854831843336	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	51600	0.131508744195238	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	51600	0.227253842958039	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	51800	0.0961887477313975	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	53600	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	53700	-0.0109717868338558	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	54500	0.114224137931034	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	55200	0.114224137931034	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	55900	0.0668965517241379	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	56200	-0.0109717868338558	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	56500	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	59300	0.0631937250258991	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	59600	-0.0166468489892985	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	59600	0.0344827586206897	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	60200	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	61500	-0.0109717868338558	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	63800	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	64500	0.0804597701149425	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	66300	-0.0161036233152459	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	66800	0.189389920424403	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	67600	0.0804597701149425	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	68500	0.0689655172413794	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	68800	0.0760726506975519	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	69500	-0.0166468489892985	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	71000	-0.0161036233152459	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	72500	0.0122358175750835	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	73200	-0.0109717868338558	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	73800	-0.0109717868338558	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	76000	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	76200	0.0282131661442007	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	76300	-0.0166468489892984	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	77100	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	77200	-0.0109717868338558	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	77400	0.015426497277677	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	77800	0.015426497277677	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	78400	0.0420106847984458	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	78600	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	78700	0.0344827586206896	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	79399	0.0420106847984458	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	80700	0.0282131661442007	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	81600	0.0282131661442007	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	81900	-0.0109717868338558	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	82200	0.0420106847984458	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	83000	-0.00164203612479476	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	83500	0.0420106847984458	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	83800	0.0780933062880324	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	84200	0.0420106847984458	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	86600	0.015426497277677	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	87400	0.0517241379310345	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	87500	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	89400	0.0804597701149425	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	89700	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	91299	0.0466531440162271	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	91400	-0.0160098522167488	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	91700	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	92300	-0.0161036233152459	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	92400	0.0305418719211822	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	96500	-0.0121557926072935	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	97000	-0.0121557926072935	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	97100	-0.0150166852057842	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	98000	0.015426497277677	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	98300	-0.0109717868338558	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	99900	-0.0121557926072935	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	100500	-0.0109717868338558	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	102799	-0.0119940029985008	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	103100	-0.0150166852057842	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	103400	0.188871473354232	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	104300	0.197612732095491	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	106199	0.0344827586206897	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	107300	0.306139613120269	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	108800	-0.0109717868338558	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	109800	-0.0138344001651869	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	110700	0.0151157298063297	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	110800	-0.0104250200481155	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	111100	-0.0138344001651869	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	111299	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	111400	-0.0104250200481155	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	111600	-0.0138344001651869	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	112200	0.0305418719211822	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	112500	-0.0201149425287356	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	112900	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	113300	-0.00441058540497195	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	113300	-0.0109717868338558	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	113300	0.000884173297966406	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	113900	0.0263691683569979	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	114000	0.0344827586206897	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	114600	-0.0119940029985008	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	115200	0.345264076822348	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	116800	0.372776769509982	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	117600	-0.00164203612479474	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	118100	0.345264076822348	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	118400	0.223123732251521	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	118700	0.0199637023593466	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	119100	-0.00164203612479474	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	120600	0.0146551724137931	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	120900	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	121099	-0.00871977804201349	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	121300	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	121900	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	124000	0.22287142422912	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	124900	0.0150309460654288	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	125500	0.224897835117701	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	125700	0.0832342449464923	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	125700	0.0344827586206897	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	125799	-0.000190512478567344	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	126600	0.00689655172413795	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	126600	0.0832342449464923	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	127100	0.121847658260422	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	127499	0.0832342449464923	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	127600	0.121847658260422	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	127800	-0.0109717868338558	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	128300	0.121847658260422	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	128500	-0.000190512478567344	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	128700	0.121847658260422	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	129700	0.0886699507389163	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	129900	0.0886699507389163	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	130100	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	130200	0.310344827586207	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	131100	0.310344827586207	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	131800	0.310344827586207	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	131900	0.0952978056426332	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	131900	0.310344827586207	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	132200	0.0689655172413794	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	133100	0.310344827586207	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	134000	0.310344827586207	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	134100	0.310344827586207	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	134200	-0.0109717868338558	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	134500	-0.0135841170323929	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	134900	0.310344827586207	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	135800	0.00492610837438423	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	136100	0.00492610837438423	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	136100	0.44954128440367	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	137100	0.00586940572267056	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	137800	-0.00313479623824451	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	138200	0.115826702033599	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	138200	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	139100	0.0829585207396301	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	139100	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	139100	-0.0109717868338558	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	139400	-0.0129310344827586	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	140000	-0.0136741973840666	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	140400	-0.0136741973840666	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	140400	0.00041050903119869	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	140900	-0.0136741973840666	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	141800	-0.0136741973840666	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	142200	0.0017241379310345	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	142700	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	142900	-0.0109717868338558	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	143100	0.0017241379310345	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	143200	0.0017241379310345	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	143700	0.00246305418719211	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	143900	-0.0169491525423729	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	144200	-0.0169491525423729	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	145000	-0.0135841170323929	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	145500	-0.0109717868338558	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	145700	0.135536398467433	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	146500	-0.0104250200481155	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	147200	0.14632285627098	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	147600	0.0689655172413794	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	148000	0.0587538848601451	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	148300	0.0587538848601451	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	148900	0.0587538848601451	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	149000	-0.0169491525423729	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	149700	-0.0158620689655172	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	149800	0.0344827586206897	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	149900	-0.0155880963627775	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	150000	0.0587538848601451	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	150400	0.0649867374005305	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	150900	0.0704022988505747	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	150900	0.166666666666667	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	151100	0.0616710875331565	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	151300	-0.0121557926072935	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	151600	-0.0109717868338558	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	152100	-0.0121557926072935	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	152100	-0.0121557926072935	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	152200	-0.0121557926072935	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	152200	-0.0121557926072935	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	153000	-0.0156739811912226	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	153500	-0.0156739811912226	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	153600	0.111807732497388	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	154200	0.525862068965517	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	154300	-0.0156739811912226	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	154400	0.188505747126437	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	154400	0.111807732497388	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	154500	-0.0156739811912226	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	155500	0.00967199327165685	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	156700	0.117987647967061	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	157000	0.0344827586206897	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	157500	0.0344827586206897	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	158600	0.0342133620689656	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	159200	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	159200	0.0456663560111836	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	159400	0.0587538848601451	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	159400	0.0456663560111836	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	159400	0.0344827586206897	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	159599	0.0344827586206897	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	160800	0.0517241379310345	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	161100	0.0344827586206897	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	161200	-0.0019704433497537	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	162999	-0.0169491525423729	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	164100	0.0344827586206897	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	164300	0.0552190121155638	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	164600	0.0811359026369168	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	164900	0.0344827586206897	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	167500	0.0344827586206897	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	169200	0.438453084214865	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	170000	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	170100	0.0492957746478873	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	172399	0.0517241379310345	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	172399	0.0563839701770736	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	172700	0.0344827586206897	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	173100	0.0344827586206897	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	174000	0.438453084214865	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	174400	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	175300	0.0344827586206897	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	175400	0.0517241379310345	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	175799	0.0689655172413794	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	176100	0.0689655172413794	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	176900	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	177400	0.151542649727768	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	178900	0.0344827586206897	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	179300	-0.0137931034482759	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	180100	0.0172413793103447	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	180200	-0.0111755214247296	120	0	1	0.000001	0.5	0.5	FALSE
B~C	1	181100	0.167816091954023	120	0	1	0.000001	0.5	0.5	FALSE
