comparison	chr	position	fst	nk	maf	mgc	hwe	min_ind	min_loci	LD
B~C	1	36200	0.0934944898684678	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	36300	-0.0128248683540003	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	37600	-0.00347308360208384	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	39500	0.015426497277677	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	40700	0.00967199327165685	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	43500	-0.00626959247648905	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	44300	0.0507377890002368	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	45600	0.00246305418719211	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	46100	0.0215964682018852	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	47400	-0.004756242568371	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	50100	0.00904386516419208	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	50200	0.0908045977011494	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	50300	0.0199637023593466	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	50700	0.0948275862068966	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	50900	0.110079575596817	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	53200	-0.0170672239637757	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	54000	-0.0156739811912226	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	54200	-0.0100186393289842	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	54599	-0.00439713029391346	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	55400	0.0843429636533085	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	55700	0.027157405753082	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	57200	-0.0203117619272556	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	57400	0.0229885057471264	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	58600	-0.0137931034482759	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	62600	0.0342133620689656	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	63500	-0.00872800114465588	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	64800	0.00985221674876848	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	65200	-0.0112359550561798	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	65800	-0.00313479623824451	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	68300	-0.0170755968169761	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	68900	0.015426497277677	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	69500	0.020935960591133	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	70000	-0.0157590887814012	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	73200	-0.0172605151364384	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	75700	-0.00824587706146927	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	79399	-0.00409565332276391	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	79700	-0.0140897293288839	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	81300	0.0263691683569979	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	82300	0.0477145148356055	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	82600	0.00246305418719211	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	83600	-0.0185676392572944	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	84400	-0.00164203612479474	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	85600	-0.00945494994438265	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	85700	-0.000228362639872106	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	86600	-0.0113916256157636	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	88300	-0.00945494994438265	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	89300	-0.0182408795602199	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	90500	-0.00453720508166969	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	90800	-0.0184193617476976	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	91600	-0.0110250996950504	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	94800	-0.0155592935239697	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	95600	-0.00365380223795386	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	95999	0.00137931034482758	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	96300	-0.0141987829614604	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	96800	-0.0117695643196366	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	97300	-0.0171256653552418	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	100300	-0.0186983972802331	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	103900	-0.0190249702734839	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	104000	0.00246305418719211	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	104700	0.0517241379310345	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	105500	-0.0191286545966349	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	105900	0.00416171224732462	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	108400	0.00681788383374853	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	108600	-0.0162486324405365	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	108800	0.00681788383374853	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	109300	0.0492957746478873	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	110000	-0.00862068965517241	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	110100	0.001906082134812	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	112000	0.0200412614205718	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	112000	-0.00945494994438265	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	113100	0.0181180596142607	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	115900	0.0437420178799489	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	116300	-0.0149180728784544	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	118100	0.0760389036251105	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	120100	0.0195924764890282	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	120700	0.0272232304900182	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	121400	-0.0164917541229385	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	121800	-0.00164203612479474	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	122600	0.0123152709359606	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	124400	0.0598568640208198	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	125000	0.0644212777332264	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	125000	0.0258174021797392	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	125400	-0.000693120776295266	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	127000	0.0277417682136375	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	127800	0.0739346483963259	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	128200	-0.0138189332300142	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	130200	-0.0119940029985008	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	132100	-0.000190512478567342	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	135200	0.103448275862069	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	136800	-0.0019704433497537	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	138100	-0.01657824933687	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	138300	-0.0150862068965517	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	139100	-0.00925147182506307	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	140000	-0.0189372526851328	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	140400	0.0587538848601451	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	141500	0.021369596891695	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	144900	-0.00957854406130268	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	146900	0.0631937250258991	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	150000	-0.0172413793103448	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	150300	0.000952562392836742	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	150600	-0.0203117619272556	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	150600	-0.00967501860580501	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	151700	-0.0136075460027834	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	152600	-0.0138174156165161	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	153500	-0.0135841170323929	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	153700	-0.0132843414358395	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	154100	0.00608519269776875	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	155600	-0.00344827586206896	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	156000	-0.0116279069767442	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	156200	0.0200859166376408	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	156800	-0.0137931034482759	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	158000	-0.00365380223795386	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	158400	0.0170940170940171	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	159200	0.0147783251231527	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	159500	-0.0136741973840666	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	160600	-0.0036026762738034	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	162900	-0.00584259365333943	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	163400	0.0253741054001301	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	166100	0.0272232304900182	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	167000	0.0272232304900182	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	168800	-0.0120589994020331	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	169100	-0.0192006269592476	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	170300	-0.0207396301849075	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	170300	-0.0207396301849075	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	170500	0.0200304259634888	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	170699	-0.00824587706146927	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	171000	-0.0146365666087819	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	173800	-0.0166468489892985	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	174099	-0.0172413793103448	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	176100	-0.0185676392572944	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	177700	0.101187111362352	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	178700	0.0576114381833474	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	182400	-0.0147155721502306	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	182500	-0.0153256704980843	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	182700	-0.0176245210727969	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	183000	0.00985221674876848	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	184000	-0.0172413793103448	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	185800	0.000270301579333505	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	186500	0.0587538848601451	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	186600	-0.0122358175750834	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	186800	0.0107015457788347	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	186899	-0.0191879866518354	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	190100	0.0187900061945075	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	193400	0.0338321405335068	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	194300	0.00296458105788735	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	197500	0.0207780725022104	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	197600	-0.00443554156531692	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	197900	-0.0137931034482759	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	199300	0.0159151193633952	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	200000	-0.0157421289355322	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	200400	0.00689655172413792	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	202500	0.0611514986587878	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	202700	0.0133400453058143	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	203200	0.00515749541792763	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	203800	-0.012987012987013	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	204900	0.0745272525027809	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	204900	0.0745272525027809	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	205000	0.0745272525027809	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	205000	-0.0172413793103448	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	205500	0.0631937250258991	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	205500	-0.0172413793103448	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	205599	0.181373879989139	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	206000	0.181373879989139	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	207600	0.00666793674985713	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	207600	-0.00901856763925729	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	207700	0.0631937250258991	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	208100	-0.0138344001651869	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	208800	0.0631937250258991	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	209300	0.0637101235478518	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	209700	0.0097856477166822	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	211100	0.0137189469781238	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	211500	0.0137189469781238	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	213200	-0.0183189655172414	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	213900	0.0719002201027146	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	214000	-0.0132262635805385	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	214700	0.0308529945553539	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	214800	-0.0170083876980429	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	215200	-0.00365380223795386	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	215700	0.0102171136653895	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	216200	0.076193344375847	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	216800	0.0335753176043557	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	217400	-0.0136460205915999	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	217700	0.0123456790123457	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	217800	0.0156203949307398	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	217900	0.111244377811094	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	219000	0.134020618556701	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	221000	-0.0132262635805385	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	222200	0.0800210581732035	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	222700	0.0203915723866947	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	223400	-0.0132262635805385	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	224000	0.103448275862069	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	224400	0.0199637023593466	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	225900	0.0535326742223294	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	226000	0.0888258402444347	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	227800	0.0651692502372667	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	228400	0.00246305418719211	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	229300	0.00681788383374853	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	230800	-0.0153256704980843	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	231100	0.0220905172413793	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	231400	-0.0136741973840666	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	231600	0.0384076254555649	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	232800	-0.0158992360107372	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	233900	0.0258620689655172	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	234500	-0.0172413793103448	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	236300	-0.00824587706146927	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	237200	0.0961887477313975	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	240000	-0.0101828280490627	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	241000	-0.00439713029391346	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	242800	0.04273919378339	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	245599	0.00469291981228321	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	247100	-0.000228362639872109	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	247900	0.0237456122238282	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	248900	-0.00818234950321448	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	249100	-0.00786448880822746	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	251200	0.0185676392572944	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	253000	0.0314979184667348	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	254300	0.010989010989011	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	255500	0.0523269833614661	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	255900	-0.0119940029985008	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	256500	0.0614834092387769	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	256600	0.0644212777332264	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	258700	0.0286229434302457	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	260300	-0.0145888594164456	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	260900	-0.0141065830721003	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	262100	-0.0137931034482759	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	263800	-0.01657824933687	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	263900	-0.00985221674876847	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	264300	-0.0172413793103448	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	265700	-0.0158891142663962	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	266000	-0.0114942528735632	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	266300	-0.0158891142663962	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	266300	-0.0137007389162562	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	267700	-0.0134780325573254	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	267700	-0.0100574712643678	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	268300	-0.0100574712643678	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	268500	-0.0146365666087819	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	270500	-0.0149642160052049	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	270500	-0.0150862068965517	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	270900	-0.00818234950321448	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	271000	-0.0100574712643678	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	271700	-0.0114942528735632	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	272900	0.00726766661512292	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	273700	0.0294459511817125	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	274200	-0.00626959247648905	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	276200	-0.0135312090790048	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	279600	-0.0013793103448276	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	280600	0.0183591897567915	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	282700	0.0183740246664989	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	283000	0.0406570363466915	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	285300	0.0167992926613616	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	286400	0.0631937250258991	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	287000	-0.0120288692862871	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	288500	0.0631937250258991	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	288900	-0.0161036233152459	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	291600	-0.0134099616858238	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	292400	-0.0169915042478761	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	293400	-0.0128710018249928	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	298700	-0.0119185373756075	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	302200	-0.0157802454704851	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	302300	-0.00824587706146927	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	302500	-0.0168130220603984	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	305100	-0.0161036233152459	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	307700	-0.0176724137931035	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	308500	-0.0100736148779543	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	309000	0.0200859166376408	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	309100	0.0119066027524354	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	309200	-0.0103000447828034	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	310500	0.00674662668665668	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	311100	-0.0152066823730992	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	311800	-0.0166468489892984	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	311800	-0.0166468489892984	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	314000	-0.00901856763925729	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	314199	0.00473292765382013	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	314700	-0.00901856763925729	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	314700	-0.0217113665389527	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	314700	-0.00335249042145593	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	314800	-0.0126054797374727	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	316699	0.0893997445721584	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	318100	-0.00365380223795386	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	319700	-0.017797552836485	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	320900	-0.0187292140731665	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	323100	0.00904386516419208	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	323200	0.0229885057471264	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	328000	-0.0122358175750834	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	328200	0.00808854831843336	120	0.09	0	0.000001	0.7	0.7	FALSE
B~C	1	328500	0.0389095992544269	120	0.09	0	0.000001	0.7	0.7	FALSE
