pop	num_min_alleles	count	proj_prop	proj	maf	mgc	hwe	min_ind	min_loci	LD
C	9	3859.16655363711	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	10	3769.64904577767	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	11	3640.77759663358	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	12	3546.80656597418	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	13	3474.72055330889	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	14	3395.16070304998	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	15	3324.51472209675	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	16	3269.84463355426	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	17	3198.1054976984	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	18	3122.69120852878	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	19	3068.6668724903	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	20	3029.86669214067	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	21	3007.15983098388	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	22	2986.73557538312	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	23	2955.98244064683	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	24	2939.17877319086	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	25	2946.99018002203	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	26	2946.54018958988	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	27	2929.33657680432	0.9	54	0	1	0.0001	0.7	0.7	FALSE
