pop	num_min_alleles	count	proj_prop	proj	maf	mgc	hwe	min_ind	min_loci	LD
B	3	20716.5516045309	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	4	14134.1018139597	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	5	10747.5347783846	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	6	8772.43816385949	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	7	7542.40038031182	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	8	6570.948342059	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	9	5857.62639602754	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	10	5359.7882662262	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	11	4965.98154702814	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	12	4615.61346496292	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	13	4315.91011685843	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	14	4082.86275548858	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	15	3892.00806220269	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	16	3726.2424172651	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	17	3578.46436918768	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	18	3452.8463247745	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	19	3340.34735326019	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	20	3236.96026558887	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	21	3153.81802186271	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	22	3099.14424395149	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	23	3068.88862954236	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	24	3048.89425481769	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	25	3026.05314184715	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	26	3005.63797358023	0.9	54	0	1	0.0001	0.7	0.7	FALSE
B	27	2994.59840703476	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	1	35073.6496873219	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	2	26942.1743527317	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	3	21373.7880388053	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	4	14832.8445056622	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	5	11594.9389080289	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	6	9646.94841850864	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	7	8361.92509825944	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	8	7476.85864330858	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	9	6844.44882474284	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	10	6375.72371831077	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	11	6027.00747948199	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	12	5776.3854091824	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	13	5602.95758331846	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	14	5485.87277764845	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	15	5414.5232968112	0.5	30	0	1	0.0001	0.7	0.7	FALSE
C	1	27187.6626664649	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	2	20823.2063098112	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	3	20916.6790481506	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	4	14300.5331870576	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	5	11071.0469123564	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	6	9135.29795161238	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	7	7841.03999919626	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	8	6891.02355821651	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	9	6184.2808474959	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	10	5661.46284294662	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	11	5267.39780722803	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	12	4956.42012554432	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	13	4695.03090815045	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	14	4470.83318445395	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	15	4288.92916114864	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	16	4156.28071208959	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	17	4066.53099316351	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	18	4001.44005622791	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	19	3944.45380043398	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	20	3892.20319001365	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	21	3853.59334604081	0.7	42	0	1	0.0001	0.7	0.7	FALSE
C	1	22780.7134756289	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	2	14885.1020924058	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	3	20720.1425924409	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	4	13992.6039840282	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	5	10789.9172837688	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	6	8798.79146901821	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	7	7544.91635099406	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	8	6665.56941945897	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	9	5910.9788023942	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	10	5364.04026419441	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	11	4896.36456439833	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	12	4551.53082598943	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	13	4288.02875335587	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	14	4061.75066946483	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	15	3897.36001001494	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	16	3744.40469672177	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	17	3582.47919265513	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	18	3428.10801801987	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	19	3310.26188414136	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	20	3227.83419228968	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	21	3177.3064770877	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	22	3151.88802763098	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	23	3134.93417609031	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	24	3104.76548264549	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	25	3048.77390448909	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	26	2997.7250331078	0.9	54	0	1	0.0001	0.7	0.7	FALSE
C	27	2979.43571138964	0.9	54	0	1	0.0001	0.7	0.7	FALSE
